product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,return_date
FB000239,Bottoms,Forever21,Fall,S,Pink,66.14,5.9,62.24,2024-10-09,27,3.7,False,,
FB000240,Tops,Banana Republic,Spring,M,White,92.09,14.3,78.92,2024-04-19,29,3.4,True,Size Issue,2024-05-02
FB000241,Shoes,Forever21,Spring,L,Navy,108.9,33.0,72.96,2024-05-19,38,3.6,False,,
FB000242,Outerwear,H&M,Winter,M,Red,243.98,45.8,132.24,2025-10-10,44,3.7,True,Size Issue,2025-10-18
FB000243,Shoes,Forever21,Spring,L,Navy,58.22,13.9,50.13,2024-07-03,34,4.0,False,,
FB000244,Outerwear,Zara,Winter,XXL,White,154.54,0.0,154.54,2024-03-11,44,2.9,False,,
FB000245,Tops,Gap,Fall,XXL,Pink,44.2,34.3,29.04,2025-01-21,50,4.6,True,Color Mismatch,2025-02-06
FB000246,Outerwear,Forever21,Winter,XL,Green,214.42,18.4,174.97,2025-08-31,34,3.3,False,,
FB000247,Accessories,Banana Republic,Fall,XXL,Beige,38.08,5.7,35.91,2025-11-24,41,3.5,False,,
FB000248,Shoes,Forever21,Summer,XS,Black,81.4,12.8,70.98,2025-12-05,37,4.0,False,,
FB000249,Tops,Ann Taylor,Winter,L,Beige,78.86,10.2,70.82,2025-05-09,1,3.9,False,,
FB000250,Tops,Banana Republic,Summer,XXL,Red,54.83,0.0,54.83,2024-07-30,50,4.3,False,,
FB000251,Shoes,Gap,Summer,L,Gray,91.03,0.0,91.03,2024-04-27,45,2.9,True,Changed Mind,2024-05-18
FB000252,Accessories,Mango,Fall,XL,Red,50.87,0.0,50.87,2025-04-18,27,3.6,False,,
FB000253,Tops,Mango,Fall,XXL,Beige,63.21,0.0,63.21,2024-07-21,39,4.7,False,,
FB000254,Tops,Forever21,Summer,XXL,White,40.58,36.2,25.89,2025-08-14,4,3.2,True,Color Mismatch,2025-08-20
FB000255,Shoes,Ann Taylor,Fall,L,Black,81.98,50.6,40.5,2024-11-16,40,3.5,False,,
FB000256,Outerwear,Forever21,Summer,M,Navy,223.74,17.2,185.26,2024-10-31,45,3.9,False,,
FB000257,Outerwear,Banana Republic,Fall,M,Black,120.56,0.0,120.56,2025-12-11,23,4.0,True,Wrong Item,2025-12-25
FB000258,Outerwear,Mango,Winter,L,Red,162.73,18.8,132.14,2025-07-22,11,3.8,True,Changed Mind,2025-07-27
FB000259,Bottoms,Ann Taylor,Winter,XL,Green,133.86,49.7,67.33,2025-01-28,12,4.3,False,,
FB000260,Outerwear,Gap,Winter,XXL,Gray,150.66,29.8,105.76,2025-08-01,5,4.0,True,Changed Mind,2025-08-11
FB000261,Accessories,Uniqlo,Fall,XL,Pink,25.93,16.1,21.76,2025-05-22,49,3.0,False,,
FB000262,Accessories,Banana Republic,Spring,XL,Navy,50.23,35.2,32.55,2025-07-13,28,3.1,True,Wrong Item,2025-07-17
FB000263,Dresses,H&M,Spring,XS,Gray,94.68,41.7,55.2,2024-08-30,7,4.0,True,Changed Mind,2024-09-22
FB000264,Shoes,Forever21,Fall,XL,Red,165.58,36.1,105.81,2024-12-25,36,3.6,False,,
FB000265,Outerwear,Mango,Spring,XXL,Pink,129.19,0.0,129.19,2025-11-26,32,4.4,False,,
FB000266,Bottoms,Forever21,Summer,M,Beige,45.23,45.0,24.88,2024-11-25,45,3.5,False,,
FB000267,Dresses,Forever21,Winter,S,Brown,157.51,10.6,140.81,2025-10-10,4,4.4,False,,
FB000268,Accessories,Forever21,Spring,XXL,Navy,44.56,13.7,38.46,2024-04-05,49,4.1,False,,
FB000269,Tops,Ann Taylor,Summer,XL,Blue,41.78,8.2,38.35,2024-11-26,17,4.7,False,,
FB000270,Shoes,Mango,Winter,M,Beige,161.96,0.0,161.96,2025-04-15,40,3.9,True,Quality Issue,2025-04-30
FB000271,Tops,Zara,Winter,S,Red,108.21,0.0,108.21,2024-04-05,17,4.3,False,,
FB000272,Shoes,Banana Republic,Spring,XXL,Beige,66.48,9.6,60.1,2024-08-27,44,3.6,False,,
FB000273,Accessories,Banana Republic,Summer,S,Gray,20.07,12.8,17.5,2024-01-10,28,2.4,True,Quality Issue,2024-01-14
FB000274,Tops,Mango,Winter,XS,White,58.31,22.0,45.48,2025-01-11,20,3.8,False,,
FB000275,Bottoms,Forever21,Fall,XXL,Beige,47.14,5.1,44.74,2024-06-17,41,3.4,False,,
FB000276,Dresses,H&M,Fall,L,Brown,166.72,41.7,97.2,2024-05-23,6,3.6,False,,
FB000277,Outerwear,Forever21,Spring,L,Navy,214.48,0.0,214.48,2024-03-27,41,2.6,True,Color Mismatch,2024-04-16
FB000278,Dresses,Uniqlo,Summer,XXL,Pink,84.93,7.8,78.31,2024-10-29,25,4.4,False,,
FB000279,Bottoms,Gap,Winter,XS,White,89.95,12.9,78.35,2025-01-04,0,4.8,False,,
FB000280,Bottoms,Forever21,Winter,M,Purple,111.95,39.1,68.18,2024-03-15,49,4.9,True,Size Issue,2024-03-16
FB000281,Shoes,H&M,Summer,XS,Blue,121.06,12.5,105.93,2025-03-09,26,4.0,False,,
FB000282,Accessories,Mango,Spring,XS,Pink,20.14,59.5,8.16,2025-07-03,9,3.6,False,,
FB000283,Outerwear,Banana Republic,Spring,XXL,Blue,204.09,21.2,160.82,2025-03-20,5,4.6,True,Changed Mind,2025-03-22
FB000284,Shoes,Mango,Summer,XS,Red,152.24,0.0,152.24,2025-06-19,22,3.8,False,,
FB000285,Dresses,Uniqlo,Fall,M,Red,177.46,54.7,80.39,2024-01-31,7,4.3,False,,
FB000286,Tops,Uniqlo,Summer,M,Brown,82.75,12.7,72.24,2025-05-26,3,3.7,False,,
FB000287,Bottoms,Ann Taylor,Fall,M,Black,137.31,22.3,106.69,2025-06-05,47,3.3,True,Size Issue,2025-06-13
FB000288,Accessories,Gap,Spring,L,Red,26.63,40.7,15.79,2025-11-02,45,3.9,False,,
FB000289,Shoes,H&M,Winter,XXL,Navy,83.4,0.0,83.4,2024-05-02,23,4.3,False,,
FB000290,Accessories,Mango,Fall,XL,Green,77.02,0.0,77.02,2024-10-16,29,3.9,False,,
FB000291,Shoes,Ann Taylor,Summer,XL,Gray,41.28,0.0,41.28,2024-11-07,36,4.2,False,,
FB000292,Bottoms,Gap,Spring,XL,Gray,149.73,34.6,97.92,2024-09-08,34,4.3,False,,
FB000293,Tops,Zara,Fall,XL,Navy,83.59,20.2,66.7,2024-01-02,21,4.0,False,,
FB000294,Tops,Uniqlo,Summer,S,Purple,118.31,19.4,95.36,2025-12-29,9,4.4,False,,
FB000295,Accessories,H&M,Winter,XXL,Navy,44.8,31.6,30.64,2024-05-16,32,4.2,False,,
FB000296,Tops,Banana Republic,Summer,L,Beige,116.42,0.0,116.42,2024-11-18,16,3.9,False,,
FB000297,Tops,Ann Taylor,Spring,L,Pink,43.36,42.7,24.85,2025-08-21,49,4.7,True,Changed Mind,2025-09-05
FB000298,Tops,Ann Taylor,Winter,XS,Purple,55.83,29.0,39.64,2024-09-28,29,2.8,False,,
FB000299,Accessories,Mango,Spring,XXL,Brown,17.62,26.6,12.93,2025-12-29,5,3.4,True,Size Issue,2026-01-15
FB000300,Accessories,Uniqlo,Spring,S,Green,76.89,51.1,37.6,2024-09-12,35,4.3,True,Changed Mind,2024-10-08
FB000301,Bottoms,Banana Republic,Summer,XS,White,45.69,27.4,33.17,2025-10-22,40,4.8,True,Size Issue,2025-11-21
FB000302,Accessories,Zara,Summer,S,Beige,43.82,0.0,43.82,2024-05-05,21,3.7,True,Wrong Item,2024-05-07
FB000303,Bottoms,Forever21,Winter,L,Green,75.93,10.3,68.11,2024-10-08,11,4.0,False,,
FB000304,Bottoms,Zara,Fall,XXL,Pink,89.87,49.6,45.29,2024-10-13,5,3.2,True,Size Issue,2024-11-03
FB000305,Outerwear,H&M,Summer,L,Navy,161.55,26.9,118.09,2025-05-29,36,4.4,True,Changed Mind,2025-06-04
FB000306,Accessories,Ann Taylor,Fall,XS,Pink,18.81,50.6,9.29,2025-08-21,49,4.4,False,,
FB000307,Bottoms,Banana Republic,Fall,XXL,White,61.98,38.3,38.24,2024-08-12,3,4.3,False,,
FB000308,Tops,Ann Taylor,Fall,S,White,79.25,34.0,52.3,2024-01-29,37,4.1,False,,
FB000309,Shoes,Mango,Fall,L,Purple,89.45,6.4,83.73,2025-09-08,14,4.5,False,,
FB000310,Outerwear,Gap,Summer,M,Brown,114.25,0.0,114.25,2024-06-30,45,4.0,False,,
FB000311,Shoes,Zara,Summer,S,Brown,152.75,0.0,152.75,2025-06-22,7,4.0,False,,
FB000312,Accessories,Ann Taylor,Winter,XL,Black,36.88,0.0,36.88,2025-03-23,10,4.0,False,,
FB000313,Tops,Ann Taylor,Fall,XXL,Purple,89.36,55.7,39.59,2025-11-12,14,4.1,False,,
FB000314,Bottoms,Forever21,Spring,XXL,Pink,45.28,39.0,27.62,2025-02-04,36,3.5,False,,
FB000315,Outerwear,Zara,Fall,XL,Navy,236.58,44.4,131.54,2024-04-16,36,3.4,False,,
FB000316,Bottoms,Ann Taylor,Summer,S,Navy,147.89,0.0,147.89,2025-12-26,5,2.9,False,,
FB000317,Dresses,Ann Taylor,Winter,XS,Pink,85.65,27.0,62.52,2024-04-20,50,3.2,False,,
FB000318,Accessories,Forever21,Winter,XXL,Blue,77.99,49.9,39.07,2024-12-25,24,3.9,False,,
FB000319,Accessories,Gap,Fall,S,Gray,19.79,25.9,14.66,2024-09-24,20,4.1,False,,
FB000320,Accessories,Ann Taylor,Fall,L,Red,62.58,18.5,51.0,2024-12-12,5,2.8,False,,
FB000321,Outerwear,Gap,Summer,L,Beige,108.05,43.1,61.48,2024-12-05,6,3.2,True,Changed Mind,2024-12-28
FB000322,Outerwear,Uniqlo,Spring,M,White,96.31,13.2,83.6,2024-06-06,31,3.5,True,Size Issue,2024-06-20
FB000323,Accessories,Uniqlo,Winter,S,Black,16.67,0.0,16.67,2024-03-24,18,3.5,False,,
FB000324,Accessories,Uniqlo,Winter,L,Gray,73.17,0.0,73.17,2025-07-11,41,3.1,False,,
FB000325,Shoes,Forever21,Spring,S,Gray,47.14,9.0,42.9,2025-07-31,17,3.4,True,Damaged,2025-08-22
FB000326,Accessories,Banana Republic,Spring,XL,Blue,78.1,13.3,67.71,2025-06-19,24,3.6,False,,
FB000327,Outerwear,Gap,Fall,L,Pink,93.42,54.3,42.69,2025-08-07,32,4.4,False,,
FB000328,Outerwear,Mango,Summer,L,Red,241.34,0.0,241.34,2024-07-16,13,3.0,True,Wrong Item,2024-07-19
FB000329,Dresses,Forever21,Fall,XXL,Red,191.8,0.0,191.8,2024-03-09,46,4.0,True,Size Issue,2024-03-27
FB000330,Shoes,Uniqlo,Winter,XS,Brown,134.01,22.3,104.13,2024-05-31,9,2.3,True,Damaged,2024-06-04
FB000331,Accessories,Banana Republic,Spring,XL,Navy,72.06,0.0,72.06,2025-05-12,41,3.7,False,,
FB000332,Tops,Zara,Fall,M,Blue,34.39,15.4,29.09,2025-02-09,2,4.6,False,,
FB000333,Shoes,H&M,Summer,XXL,Gray,187.33,40.4,111.65,2024-11-06,50,2.3,True,Wrong Item,2024-12-04
FB000334,Dresses,Banana Republic,Fall,S,Pink,215.62,17.4,178.1,2025-03-02,17,3.7,False,,
FB000335,Accessories,H&M,Winter,S,Blue,63.16,37.3,39.6,2025-06-11,3,4.4,False,,
FB000336,Accessories,Uniqlo,Winter,S,Purple,72.16,0.0,72.16,2024-07-24,12,4.4,False,,
FB000337,Bottoms,Zara,Winter,XS,Navy,114.56,0.0,114.56,2025-06-01,29,2.8,True,Color Mismatch,2025-06-23
FB000338,Accessories,H&M,Spring,L,Brown,44.0,49.5,22.22,2024-12-24,35,4.0,False,,
FB000339,Shoes,Banana Republic,Spring,XS,Blue,47.94,55.6,21.29,2024-08-14,13,3.8,False,,
FB000340,Dresses,H&M,Spring,XXL,Blue,137.26,59.3,55.86,2024-01-10,43,3.0,True,Size Issue,2024-01-16
FB000341,Outerwear,Zara,Fall,M,Brown,216.86,0.0,216.86,2025-10-20,45,3.2,True,Wrong Item,2025-11-17
FB000342,Shoes,Gap,Spring,S,Gray,88.34,14.4,75.62,2024-04-14,37,3.7,True,Damaged,2024-05-11
FB000343,Shoes,Uniqlo,Spring,XXL,Black,117.08,0.0,117.08,2025-10-17,17,4.1,False,,
FB000344,Shoes,Uniqlo,Spring,S,Red,122.77,0.0,122.77,2025-09-06,3,3.9,False,,
FB000345,Shoes,Mango,Summer,XXL,Gray,199.6,0.0,199.6,2025-02-18,26,3.1,True,Size Issue,2025-03-13
FB000346,Outerwear,H&M,Spring,XXL,White,196.67,12.1,172.87,2025-01-02,42,2.3,True,Wrong Item,2025-01-29
FB000347,Dresses,Mango,Spring,XS,Gray,71.75,0.0,71.75,2024-07-06,35,3.9,False,,
FB000348,Shoes,Banana Republic,Fall,M,White,159.07,0.0,159.07,2024-12-05,50,4.0,False,,
FB000349,Outerwear,Uniqlo,Winter,XS,Gray,89.13,13.7,76.92,2024-03-13,39,4.6,False,,
FB000350,Bottoms,Banana Republic,Winter,XL,Pink,79.57,43.0,45.35,2024-12-16,12,2.6,True,Size Issue,2025-01-15
FB000351,Tops,Mango,Spring,XXL,Red,97.89,14.5,83.7,2024-11-16,11,3.2,False,,
FB000352,Accessories,Gap,Spring,S,Red,52.46,0.0,52.46,2024-03-31,50,4.4,False,,
FB000353,Tops,Forever21,Winter,L,Gray,58.33,0.0,58.33,2025-01-17,12,4.4,False,,
FB000354,Shoes,H&M,Summer,XXL,Green,140.27,0.0,140.27,2024-12-18,44,4.7,False,,
FB000355,Accessories,Forever21,Spring,S,Black,68.55,0.0,68.55,2025-04-11,18,2.7,False,,
FB000356,Outerwear,Ann Taylor,Winter,XXL,Red,138.26,47.2,73.0,2024-06-17,12,4.2,False,,
FB000357,Tops,Zara,Fall,S,Red,41.12,0.0,41.12,2024-06-22,32,4.1,True,Damaged,2024-07-13
FB000358,Accessories,Forever21,Spring,XL,Brown,18.16,53.2,8.5,2024-01-21,41,4.7,True,Changed Mind,2024-02-05
FB000359,Tops,Banana Republic,Spring,L,Red,40.55,20.2,32.36,2025-11-08,26,2.8,True,Color Mismatch,2025-11-17
FB000360,Outerwear,Mango,Winter,XS,Purple,202.19,0.0,202.19,2024-04-18,7,3.7,False,,
FB000361,Outerwear,H&M,Spring,XL,White,140.85,7.4,130.43,2025-05-23,35,4.2,False,,
FB000362,Dresses,Gap,Spring,S,Green,52.17,0.0,52.17,2025-08-10,7,4.2,False,,
FB000363,Bottoms,Banana Republic,Summer,XXL,Black,138.57,11.9,122.08,2024-09-27,18,3.7,False,,
FB000364,Accessories,Mango,Summer,M,Navy,67.1,0.0,67.1,2024-04-28,47,4.5,False,,
FB000365,Accessories,Zara,Fall,XXL,Beige,26.08,11.6,23.05,2024-10-01,39,2.7,False,,
FB000366,Accessories,Ann Taylor,Spring,S,Black,41.05,45.4,22.41,2025-12-07,24,2.7,False,,
FB000367,Tops,Mango,Summer,S,Green,118.16,22.1,92.05,2025-05-09,37,4.0,False,,
FB000368,Dresses,Gap,Fall,XL,Blue,182.46,17.9,149.8,2024-05-13,46,3.9,False,,
FB000369,Tops,Banana Republic,Winter,L,Green,26.33,20.2,21.01,2025-06-21,43,4.3,False,,
FB000370,Outerwear,H&M,Spring,XL,Purple,197.0,11.5,174.34,2024-09-11,46,4.0,False,,
FB000371,Dresses,Forever21,Fall,XL,Brown,59.28,7.4,54.89,2025-05-22,30,3.4,False,,
FB000372,Accessories,Gap,Spring,S,Navy,78.06,0.0,78.06,2025-07-17,14,4.6,False,,
FB000373,Tops,H&M,Summer,L,Gray,100.13,17.8,82.31,2024-11-19,28,3.8,True,Wrong Item,2024-12-13
FB000374,Dresses,Zara,Summer,L,Blue,56.09,17.4,46.33,2025-09-10,50,3.6,False,,
FB000375,Dresses,Uniqlo,Fall,XXL,Beige,127.56,0.0,127.56,2024-08-16,3,4.8,False,,
FB000376,Shoes,Gap,Spring,XXL,Gray,58.24,24.4,44.03,2024-12-29,21,3.0,False,,
FB000377,Shoes,Ann Taylor,Summer,XS,Red,118.79,34.9,77.33,2024-04-19,26,3.8,True,Size Issue,2024-04-23
FB000378,Tops,H&M,Winter,S,Navy,30.78,18.9,24.96,2025-08-25,43,4.2,True,Wrong Item,2025-09-09
FB000379,Dresses,Mango,Winter,XS,Purple,175.16,11.5,155.02,2025-05-09,37,3.7,False,,
FB000380,Bottoms,Mango,Fall,XS,Blue,108.9,9.8,98.23,2025-03-04,24,3.4,False,,
FB000381,Dresses,H&M,Spring,L,Navy,214.98,7.0,199.93,2025-09-08,26,4.3,False,,
FB000382,Dresses,Uniqlo,Spring,XXL,Purple,157.54,0.0,157.54,2024-10-24,39,3.5,False,,
FB000383,Dresses,Mango,Fall,XL,Purple,168.03,0.0,168.03,2024-12-26,7,4.5,False,,
FB000384,Outerwear,Forever21,Spring,L,Green,168.86,0.0,168.86,2024-02-24,9,3.0,False,,
FB000385,Bottoms,Uniqlo,Fall,M,Beige,60.07,33.8,39.77,2024-07-27,18,4.1,False,,
FB000386,Accessories,Ann Taylor,Winter,XS,Brown,71.42,37.3,44.78,2025-10-24,47,3.5,False,,
FB000387,Bottoms,Uniqlo,Summer,L,Blue,79.99,33.7,53.03,2024-02-25,35,4.2,True,Changed Mind,2024-03-03
FB000388,Outerwear,Gap,Fall,XXL,Beige,142.52,16.1,119.57,2024-07-17,12,4.5,True,Size Issue,2024-08-08
FB000389,Accessories,Mango,Fall,XXL,Purple,22.76,0.0,22.76,2025-07-23,17,3.7,False,,
FB000390,Bottoms,Uniqlo,Summer,M,Gray,115.16,0.0,115.16,2024-11-26,9,3.9,False,,
FB000391,Dresses,Uniqlo,Winter,XL,Purple,110.87,26.4,81.6,2024-07-07,14,2.5,False,,
FB000392,Outerwear,Mango,Winter,XL,Purple,148.58,0.0,148.58,2025-11-10,13,2.9,True,Changed Mind,2025-11-20
FB000393,Bottoms,Gap,Summer,XS,Beige,71.52,0.0,71.52,2025-09-20,41,4.2,False,,
FB000394,Bottoms,Zara,Spring,L,Black,76.31,9.2,69.29,2025-01-18,33,3.9,False,,
FB000395,Outerwear,Gap,Winter,XS,Pink,232.71,0.0,232.71,2024-03-25,32,4.7,False,,
FB000396,Bottoms,Zara,Summer,S,Beige,105.54,0.0,105.54,2025-03-10,43,4.3,False,,
FB000397,Bottoms,Forever21,Summer,XXL,Beige,48.45,10.0,43.61,2024-03-16,5,3.5,True,Changed Mind,2024-04-03
FB000398,Accessories,H&M,Spring,L,Blue,44.32,9.7,40.02,2025-11-20,24,3.6,False,,
FB000399,Accessories,Banana Republic,Summer,XXL,Black,38.25,9.3,34.69,2024-11-04,43,3.9,False,,
FB000400,Shoes,Gap,Winter,L,Beige,44.93,0.0,44.93,2024-05-19,14,3.6,False,,
FB000401,Outerwear,Uniqlo,Fall,M,Beige,230.79,57.3,98.55,2025-01-17,41,3.1,False,,
FB000402,Accessories,Mango,Summer,XS,Green,52.23,13.2,45.34,2024-11-08,5,4.1,False,,
FB000403,Dresses,Ann Taylor,Fall,L,Beige,194.75,0.0,194.75,2024-08-14,11,4.3,False,,
FB000404,Shoes,H&M,Summer,S,Beige,167.95,57.0,72.22,2025-04-17,35,4.7,False,,
FB000405,Accessories,Uniqlo,Summer,M,Black,27.83,19.3,22.46,2024-05-11,22,4.0,False,,
FB000406,Bottoms,Banana Republic,Spring,XL,Black,138.01,0.0,138.01,2024-12-02,28,4.5,False,,
FB000407,Shoes,Mango,Spring,M,Blue,66.98,0.0,66.98,2024-08-14,50,3.7,False,,
FB000408,Dresses,Forever21,Spring,M,Red,165.53,0.0,165.53,2025-04-18,30,3.7,False,,
FB000409,Shoes,Gap,Summer,S,Beige,137.06,37.2,86.07,2025-07-05,8,4.6,True,Damaged,2025-08-03
FB000410,Dresses,Banana Republic,Summer,XS,Purple,157.38,31.6,107.65,2025-08-27,49,4.4,True,Size Issue,2025-09-05
FB000411,Outerwear,Gap,Fall,M,Blue,117.96,34.7,77.03,2024-05-17,18,4.3,False,,
FB000412,Outerwear,Banana Republic,Winter,M,Purple,81.8,0.0,81.8,2025-12-01,39,2.6,True,Color Mismatch,2025-12-06
FB000413,Tops,Mango,Fall,XL,Brown,85.94,54.7,38.93,2025-01-02,30,4.0,True,Size Issue,2025-01-10
FB000414,Accessories,Uniqlo,Spring,S,Green,58.46,16.9,48.58,2025-04-25,24,4.6,False,,
FB000415,Accessories,Zara,Spring,XS,Purple,56.18,0.0,56.18,2024-09-26,47,4.4,False,,
FB000416,Outerwear,Mango,Winter,XXL,Blue,142.1,36.7,89.95,2024-09-14,33,4.2,True,Color Mismatch,2024-10-01
FB000417,Tops,Ann Taylor,Spring,L,Gray,108.72,0.0,108.72,2025-03-26,8,4.5,False,,
FB000418,Accessories,Uniqlo,Fall,S,Red,25.23,17.3,20.87,2024-08-23,42,3.2,False,,
FB000419,Shoes,Banana Republic,Winter,XXL,Gray,116.64,14.7,99.49,2024-01-23,26,3.9,True,Size Issue,2024-02-11
FB000420,Bottoms,Mango,Summer,XL,Red,36.71,0.0,36.71,2025-06-13,11,4.5,False,,
FB000421,Outerwear,Zara,Spring,XS,White,156.36,57.3,66.77,2024-08-12,10,4.6,False,,
FB000422,Outerwear,Mango,Fall,XL,Beige,166.84,0.0,166.84,2024-12-16,43,2.4,False,,
FB000423,Outerwear,Banana Republic,Fall,L,Blue,102.48,0.0,102.48,2025-05-31,33,2.3,False,,
FB000424,Bottoms,Banana Republic,Fall,L,Brown,101.98,50.6,50.38,2024-04-30,48,3.4,True,Size Issue,2024-05-29
FB000425,Outerwear,Zara,Winter,XL,Blue,142.96,0.0,142.96,2025-03-15,33,4.0,True,Wrong Item,2025-04-10
FB000426,Tops,Ann Taylor,Summer,L,Red,45.45,38.2,28.09,2024-10-17,5,3.6,False,,
FB000427,Outerwear,Forever21,Spring,S,Green,200.56,31.6,137.18,2025-06-16,7,3.6,True,Damaged,2025-06-23
FB000428,Dresses,Ann Taylor,Winter,M,Black,76.31,25.1,57.16,2025-03-09,34,3.6,False,,
FB000429,Outerwear,Uniqlo,Winter,S,Blue,173.86,7.7,160.47,2025-07-22,35,4.0,False,,
FB000430,Shoes,Ann Taylor,Winter,XXL,Red,176.8,35.0,114.92,2025-12-17,28,2.4,False,,
FB000431,Accessories,H&M,Winter,M,Purple,54.91,21.0,43.38,2025-10-13,24,4.4,True,Size Issue,2025-11-09
FB000432,Bottoms,Gap,Winter,XS,Black,61.57,14.1,52.89,2025-01-28,46,3.8,False,,
FB000433,Tops,Uniqlo,Summer,S,Beige,69.44,0.0,69.44,2025-06-14,42,4.3,False,,
FB000434,Accessories,H&M,Fall,XXL,Green,38.38,39.5,23.22,2024-10-09,5,2.8,False,,
FB000435,Shoes,Forever21,Winter,XL,White,122.84,21.4,96.55,2025-07-16,5,3.8,True,Color Mismatch,2025-08-15
FB000436,Outerwear,Ann Taylor,Spring,M,White,183.08,0.0,183.08,2025-08-11,25,4.6,True,Quality Issue,2025-08-25
FB000437,Outerwear,Banana Republic,Summer,XL,Pink,137.79,0.0,137.79,2024-09-20,32,3.7,False,,
FB000438,Outerwear,Uniqlo,Winter,L,Brown,162.22,0.0,162.22,2025-04-14,21,4.3,False,,
FB000439,Outerwear,Zara,Winter,XS,Pink,91.48,19.9,73.28,2025-12-19,43,4.0,True,Size Issue,2025-12-31
FB000440,Outerwear,Zara,Spring,S,Pink,95.81,36.4,60.94,2025-07-21,4,3.2,False,,
FB000441,Tops,Ann Taylor,Spring,S,Brown,46.91,53.7,21.72,2025-05-25,12,4.9,False,,
FB000442,Bottoms,H&M,Spring,S,White,54.33,0.0,54.33,2024-12-30,39,4.2,False,,
FB000443,Accessories,Banana Republic,Summer,XXL,Beige,47.02,0.0,47.02,2024-02-13,34,4.8,False,,
FB000444,Shoes,Ann Taylor,Winter,XL,Pink,118.53,58.3,49.43,2025-02-11,17,3.2,True,Size Issue,2025-02-13
FB000445,Outerwear,Forever21,Winter,XL,Green,165.42,15.3,140.11,2025-04-13,11,3.0,False,,
FB000446,Dresses,Gap,Spring,XXL,Green,52.01,0.0,52.01,2024-04-13,37,4.4,False,,
FB000447,Outerwear,Uniqlo,Fall,XL,Pink,120.31,14.2,103.23,2024-07-07,23,4.3,False,,
FB000448,Bottoms,Forever21,Spring,M,Blue,63.56,0.0,63.56,2025-08-12,8,3.9,False,,
FB000449,Accessories,Uniqlo,Fall,XL,Blue,70.66,0.0,70.66,2024-06-02,47,4.4,False,,
FB000450,Accessories,Mango,Winter,L,Red,79.71,30.3,55.56,2024-11-19,46,3.6,False,,
FB000451,Shoes,Uniqlo,Summer,L,Black,150.49,0.0,150.49,2025-05-02,16,3.0,False,,
FB000452,Accessories,Gap,Spring,M,Navy,38.42,17.2,31.81,2024-01-21,22,3.0,False,,
FB000453,Shoes,H&M,Fall,M,Navy,92.01,16.6,76.74,2024-03-21,28,4.2,False,,
FB000454,Shoes,Gap,Fall,S,Beige,169.23,0.0,169.23,2025-09-19,40,3.0,False,,
FB000455,Accessories,Banana Republic,Fall,M,White,35.38,34.2,23.28,2025-10-22,38,4.7,False,,
FB000456,Tops,Ann Taylor,Winter,L,Red,38.39,0.0,38.39,2024-08-28,46,4.3,False,,
FB000457,Dresses,Banana Republic,Fall,S,Blue,67.51,0.0,67.51,2025-07-15,30,4.4,True,Wrong Item,2025-08-01
FB000458,Accessories,Banana Republic,Spring,XL,Red,20.48,47.8,10.69,2024-09-10,14,4.7,False,,
FB000459,Tops,Mango,Fall,XL,Red,22.86,37.2,14.36,2025-05-02,20,4.0,False,,
FB000460,Outerwear,Uniqlo,Winter,S,Purple,110.1,14.5,94.14,2025-07-31,40,3.5,False,,
FB000461,Dresses,Uniqlo,Spring,L,Purple,88.61,0.0,88.61,2025-01-09,19,3.0,False,,
FB000462,Bottoms,Uniqlo,Summer,XS,Purple,127.85,26.9,93.46,2025-07-01,30,4.1,True,Color Mismatch,2025-07-26
FB000463,Tops,Uniqlo,Summer,L,Pink,79.7,31.0,54.99,2025-02-25,12,3.2,False,,
FB000464,Tops,Forever21,Fall,S,Beige,58.97,8.9,53.72,2025-10-02,27,3.1,True,Color Mismatch,2025-10-28
FB000465,Dresses,Uniqlo,Spring,XXL,Purple,187.5,17.8,154.12,2024-05-19,11,3.2,True,Changed Mind,2024-06-08
FB000466,Tops,Uniqlo,Winter,S,Navy,21.94,0.0,21.94,2024-01-23,34,4.2,False,,
FB000467,Accessories,Uniqlo,Spring,S,Gray,62.26,0.0,62.26,2024-01-16,9,3.7,False,,
FB000468,Shoes,Forever21,Spring,L,Navy,114.19,26.6,83.82,2024-05-29,48,3.7,True,Wrong Item,2024-06-01
FB000469,Outerwear,Gap,Fall,S,Pink,218.93,22.4,169.89,2024-09-11,49,3.1,True,Wrong Item,2024-09-19
FB000470,Dresses,Zara,Fall,L,Black,138.59,49.5,69.99,2024-11-15,43,3.4,False,,
FB000471,Bottoms,Zara,Summer,M,Gray,106.62,0.0,106.62,2025-11-13,3,4.3,False,,
FB000472,Accessories,H&M,Winter,M,Green,25.88,0.0,25.88,2025-02-09,7,2.8,False,,
FB000473,Accessories,Zara,Winter,XXL,Brown,25.07,25.0,18.8,2024-04-03,31,4.2,False,,
FB000474,Shoes,Zara,Summer,M,Beige,64.63,6.6,60.36,2024-08-26,31,4.6,False,,
FB000475,Outerwear,Ann Taylor,Winter,XXL,White,83.63,15.9,70.33,2024-02-10,16,4.2,False,,
FB000476,Tops,Uniqlo,Winter,S,Brown,38.66,0.0,38.66,2025-04-24,46,3.3,False,,
FB000477,Outerwear,Mango,Summer,XL,Red,156.4,30.8,108.23,2024-01-01,29,4.1,False,,
